year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2016	12380	1174	Limestone	49	1777761.0	Plank, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777761.0	N/A	5	0
2016	12380	1174	Limestone	28	1760529.0	Ponzio, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1760529.0	Fr	14	0
2016	12380	1174	Limestone	19	1529236.0	Quiles, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529236.0	Jr	17	1
2016	12380	1174	Limestone	13	1529235.0	Reisman, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529235.0	Jr	22	20
2016	12380	1174	Limestone	15	1431934.0	Rhatigan, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431934.0	Sr	22	21
2016	12380	1174	Limestone	2	1431932.0	Ricci, Vinny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431932.0	Sr	22	22
2016	12380	1174	Limestone	41	1760531.0	Runci, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1760531.0	So	16	0
2016	12380	1174	Limestone	32	1660307.0	Saunderson, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660307.0	Sr	22	10
2016	12380	1174	Limestone	39	1769826.0	Scott, Willie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769826.0	So	4	0
2016	12380	1174	Limestone	5	1662581.0	Sheehan, Charlie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662581.0	So	22	12
2016	12380	1174	Limestone	34	1431938.0	Sheridan, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431938.0	Sr	22	20
2016	12380	1174	Limestone	31	1446814.0	Sindall, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1446814.0	Sr	15	1
2016	12380	1174	Limestone	10	1760526.0	Smith, Brendan P.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1760526.0	Jr	18	1
2016	12380	1174	Limestone	22	1529238.0	Smith, Brendan V.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529238.0	Jr	18	0
2016	12380	1174	Limestone	51	1529239.0	Vadala, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529239.0	Jr	16	0
2016	12380	1174	Limestone	45	1529240.0	Valenti, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529240.0	Jr	14	0
2016	12380	1174	Limestone	26	1529241.0	Washabaugh, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529241.0	Jr	4	0
2016	12380	1174	Limestone	17	1529242.0	Watkinson, Colton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529242.0	Jr	22	21
2016	12380	1174	Limestone	20	1552655.0	Watson, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552655.0	Jr	10	1
2016	12380	1174	Limestone	44	1545954.0	White, PJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1545954.0	Sr	22	22
2016	12380	1176	Lincoln Memorial	8	1753105.0	Andrews, Kameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753105.0	Fr	5	0
2016	12380	1176	Lincoln Memorial	3	1753106.0	Arcuri, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753106.0	Fr	12	12
2016	12380	1176	Lincoln Memorial	99		Baldis, Luke		Fr	0	0
2016	12380	1176	Lincoln Memorial	77	1642549.0	Benck, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642549.0	So	12	12
2016	12380	1176	Lincoln Memorial	25	1642542.0	Beutell, Micah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642542.0	So	4	0
2016	12380	1176	Lincoln Memorial	42	1642525.0	Bloom, JJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642525.0	So	4	0
2016	12380	1176	Lincoln Memorial	2	1642522.0	Bodley, Kairos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642522.0	So	12	0
2016	12380	1176	Lincoln Memorial	17	1753108.0	Borriello, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753108.0	Fr	11	1
2016	12380	1176	Lincoln Memorial	91	1753109.0	Brown, Janson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753109.0	Fr	1	0
2016	12380	1176	Lincoln Memorial	15	1753110.0	Bulleman, JC	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753110.0	Fr	3	0
2016	12380	1176	Lincoln Memorial	4	1753111.0	Cleary, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753111.0	Fr	12	12
2016	12380	1176	Lincoln Memorial	12	1642532.0	Courchene, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642532.0	So	11	11
2016	12380	1176	Lincoln Memorial	11	1642531.0	DeAngelis, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642531.0	Sr	0	0
2016	12380	1176	Lincoln Memorial	89	1642551.0	Ferguson, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642551.0	So	10	0
2016	12380	1176	Lincoln Memorial	39	1642546.0	Fick, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642546.0	Fr	2	0
2016	12380	1176	Lincoln Memorial	36	1642545.0	Fleck, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642545.0	So	11	0
2016	12380	1176	Lincoln Memorial	88	1753112.0	Gallagher, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753112.0	So	1	0
2016	12380	1176	Lincoln Memorial	46	1753113.0	Golfin, Reggie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753113.0	Fr	12	0
2016	12380	1176	Lincoln Memorial	10	1642530.0	Golia, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642530.0	So	11	11
2016	12380	1176	Lincoln Memorial	5	1753114.0	Halona, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753114.0	Fr	9	0
2016	12380	1176	Lincoln Memorial	44	1642547.0	Handman, Jeffrey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642547.0	So	0	0
2016	12380	1176	Lincoln Memorial	7	1642527.0	Hernandez, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642527.0	So	12	0
2016	12380	1176	Lincoln Memorial	16	1642535.0	Jackson, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642535.0	So	12	12
2016	12380	1176	Lincoln Memorial	66	1642523.0	Jaros, Dallas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642523.0	So	0	0
2016	12380	1176	Lincoln Memorial	22	1642538.0	Justin, Tylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642538.0	So	12	1
2016	12380	1176	Lincoln Memorial	43	1753125.0	Kolodin, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753125.0	Fr	2	0
2016	12380	1176	Lincoln Memorial	9	1642529.0	Kopsky, Billy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642529.0	So	12	11
2016	12380	1176	Lincoln Memorial	21	1642537.0	Leech, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642537.0	So	1	0
2016	12380	1176	Lincoln Memorial	32	1642543.0	Medel, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642543.0	Jr	12	12
2016	12380	1176	Lincoln Memorial	0	1642520.0	Neisler, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642520.0	So	12	12
2016	12380	1176	Lincoln Memorial	33	1753126.0	Parrington, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753126.0	Fr	4	0
2016	12380	1176	Lincoln Memorial	6	1753127.0	Patrick, Ross	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753127.0	Fr	10	0
2016	12380	1176	Lincoln Memorial	51	1753128.0	Sergi, Frank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753128.0	Fr	12	0
2016	12380	1176	Lincoln Memorial	34	1642544.0	Shanks, Shaquille	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642544.0	So	0	0
2016	12380	1176	Lincoln Memorial	92	1642528.0	Smith, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642528.0	Jr	2	0
2016	12380	1176	Lincoln Memorial	23	1642539.0	Stewart, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642539.0	Sr	12	12
2016	12380	1176	Lincoln Memorial	1	1642521.0	Young, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1642521.0	So	8	1
2016	12380	30136	Lindenwood (MO)	2	1546763.0	Besancenez, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546763.0	So	16	16
2016	12380	30136	Lindenwood (MO)	22	1649431.0	Campana, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649431.0	So	5	0
2016	12380	30136	Lindenwood (MO)	6	1546752.0	Clamors, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546752.0	Jr	6	0
2016	12380	30136	Lindenwood (MO)	3	1546753.0	Coons, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546753.0	Jr	15	14
2016	12380	30136	Lindenwood (MO)	20	1546754.0	Corazalla, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546754.0	Jr	16	13
2016	12380	30136	Lindenwood (MO)	23	1649432.0	Darroch, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649432.0	Fr	16	0
2016	12380	30136	Lindenwood (MO)	42	1769108.0	Eidel, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769108.0	Sr	12	1
2016	12380	30136	Lindenwood (MO)	32	1546755.0	Elmore, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546755.0	Jr	9	5
2016	12380	30136	Lindenwood (MO)	25	1649434.0	Eskridge, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649434.0	Jr	16	14
2016	12380	30136	Lindenwood (MO)	35	1649433.0	Eskridge, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649433.0	So	13	11
2016	12380	30136	Lindenwood (MO)	4	1649435.0	Fanizzi, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649435.0	Fr	4	0
2016	12380	30136	Lindenwood (MO)	13	1649436.0	George, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649436.0	Sr	12	2
2016	12380	30136	Lindenwood (MO)	5	1649437.0	Heaton, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649437.0	Fr	13	1
2016	12380	30136	Lindenwood (MO)	8	1649439.0	Hobbs, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649439.0	So	5	0
2016	12380	30136	Lindenwood (MO)	24	1769105.0	Hood, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769105.0	Fr	9	1
2016	12380	30136	Lindenwood (MO)	41	1769107.0	Kozak, Isaiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769107.0	Fr	4	0
2016	12380	30136	Lindenwood (MO)	21	1546757.0	Laird, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546757.0	Jr	16	16
2016	12380	30136	Lindenwood (MO)	44	1769102.0	Lee, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769102.0	Jr	16	0
2016	12380	30136	Lindenwood (MO)	17	1649440.0	Leonard, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649440.0	So	16	14
2016	12380	30136	Lindenwood (MO)	36	1649452.0	Likes, Hank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649452.0	So	10	0
2016	12380	30136	Lindenwood (MO)	11	1649453.0	Monteleone, Gabe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649453.0	So	16	15
2016	12380	30136	Lindenwood (MO)	7	1649454.0	Moran, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649454.0	So	16	16
2016	12380	30136	Lindenwood (MO)	45	1425019.0	O'Donnell, Troy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1425019.0	Sr	9	1
2016	12380	30136	Lindenwood (MO)	16	1769110.0	Ossello, Dustin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769110.0	Fr	7	0
2016	12380	30136	Lindenwood (MO)	9	1546758.0	Proskey, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546758.0	Jr	15	1
2016	12380	30136	Lindenwood (MO)	26	1649457.0	Schermann, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649457.0	Jr	13	13
2016	12380	30136	Lindenwood (MO)	37	1769109.0	Schuster, Landon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769109.0	Fr	1	0
2016	12380	30136	Lindenwood (MO)	30	1769106.0	Shelly, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769106.0	Fr	13	1
2016	12380	30136	Lindenwood (MO)	33	1769104.0	Snodgrass, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769104.0	Fr	5	0
2016	12380	30136	Lindenwood (MO)	18	1769103.0	Szczepan, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769103.0	Sr	13	3
2016	12380	30136	Lindenwood (MO)	15	1649458.0	Troha, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649458.0	So	13	0
2016	12380	30136	Lindenwood (MO)	19	1546759.0	Tusing, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546759.0	Jr	10	2
2016	12380	30136	Lindenwood (MO)	12	1649459.0	Wiederhoeft, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649459.0	So	4	0
2016	12380	30136	Lindenwood (MO)	10	1649460.0	Wurzer, Henry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649460.0	So	15	0
2016	12380	20794	Lynn	43	1756041.0	Bartusiak, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756041.0	Fr	14	2
2016	12380	20794	Lynn	24	1640805.0	Beacon-Paglia, Angelo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640805.0	So	14	14
2016	12380	20794	Lynn	33	1756042.0	Brothers, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756042.0	Sr	14	14
2016	12380	20794	Lynn	36	1756043.0	Brummond, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756043.0	Fr	5	0
2016	12380	20794	Lynn	29	1640830.0	Cerf, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640830.0	So	6	0
2016	12380	20794	Lynn	39		Cimerberg, Josh		Fr	0	0
2016	12380	20794	Lynn	17	1546348.0	Ferrino, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546348.0	Jr	6	0
2016	12380	20794	Lynn	25	1756045.0	Flanary, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756045.0	Fr	13	0
2016	12380	20794	Lynn	20	1660048.0	Formant, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660048.0	Jr	3	0
2016	12380	20794	Lynn	3	1640811.0	Gavin, Johnny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640811.0	Jr	14	0
2016	12380	20794	Lynn	35	1756046.0	Hopkins, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756046.0	Fr	9	0
2016	12380	20794	Lynn	26	1756047.0	Howard, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756047.0	Fr	5	0
2016	12380	20794	Lynn	28	1546354.0	Janvrin, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546354.0	Jr	14	0
2016	12380	20794	Lynn	31	1756048.0	Jenkins, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756048.0	Fr	6	0
2016	12380	20794	Lynn	41	1546355.0	Jerhoff, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546355.0	So	14	14
2016	12380	20794	Lynn	13	1546356.0	Kiel, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546356.0	Jr	13	0
2016	12380	20794	Lynn	34	1756049.0	LaCour, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756049.0	Fr	4	0
2016	12380	20794	Lynn	16	1756050.0	Lasprogata, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756050.0	So	14	14
2016	12380	20794	Lynn	42	1546357.0	Lipani, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546357.0	Jr	4	1
2016	12380	20794	Lynn	5	1756051.0	Madigan, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756051.0	Sr	14	0
2016	12380	20794	Lynn	45	1640835.0	Magnan, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640835.0	So	11	8
2016	12380	20794	Lynn	6	1640814.0	Martin, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640814.0	Jr	1	0
2016	12380	20794	Lynn	40	1783686.0	Maslow, Zander	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1783686.0	N/A	1	0
2016	12380	20794	Lynn	10	1756052.0	Masters, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756052.0	Fr	11	0
2016	12380	20794	Lynn	12	1546358.0	McDonald, Shaun	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546358.0	Jr	14	14
2016	12380	20794	Lynn	18	1756053.0	Morissette, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756053.0	Fr	13	12
2016	12380	20794	Lynn	19	1756054.0	Murray, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756054.0	Fr	0	0
2016	12380	20794	Lynn	27	1640829.0	Nehring, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640829.0	So	0	0
2016	12380	20794	Lynn	7	1756056.0	Onofri, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756056.0	So	13	0
2016	12380	20794	Lynn	9	1546359.0	Ostermann, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546359.0	Jr	0	0
2016	12380	20794	Lynn	22	1756058.0	Polsinelli, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756058.0	So	14	0
2016	12380	20794	Lynn	21	1756057.0	Quillin, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756057.0	Fr	13	12
2016	12380	20794	Lynn	2	1640810.0	Rainone, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640810.0	Sr	14	14
2016	12380	20794	Lynn	14	1756077.0	Rhein, Conrad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756077.0	Fr	6	0
2016	12380	20794	Lynn	4	1640812.0	Sharp, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640812.0	Fr	8	0
2016	12380	20794	Lynn	8	1648125.0	Shircliff, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648125.0	So	5	0
2016	12380	20794	Lynn	1	1660049.0	Thibault II, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660049.0	Jr	0	0
2016	12380	20794	Lynn	32	1756078.0	Urso, Mikey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756078.0	Fr	14	14
2016	12380	20794	Lynn	15	1640838.0	Van Leenen, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640838.0	So	14	0
2016	12380	20794	Lynn	23	1640817.0	Van Leenen, Jordon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640817.0	So	13	7
2016	12380	20794	Lynn	38	1756079.0	Vaughan, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756079.0	Fr	5	0
2016	12380	20794	Lynn	11	1756080.0	Wise, Oakley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1756080.0	Fr	1	0
2016	12380	20794	Lynn	37		Wise, Tully		So	0	0
2016	12380	1199	Mars Hill	37	1750989.0	Andrews, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1750989.0	Fr	1	0
2016	12380	1199	Mars Hill	21	1644443.0	Blackmon, Quinlan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1644443.0	So	13	3
2016	12380	1199	Mars Hill	35	1750988.0	Bouchard, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1750988.0	Fr	11	2
2016	12380	1199	Mars Hill	11	1750979.0	Bryers, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1750979.0	Fr	15	13
2016	12380	1199	Mars Hill	99	1750987.0	Davis, Wristen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1750987.0	Fr	2	0
2016	12380	1199	Mars Hill	13	1750980.0	Dozzi, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1750980.0	Fr	11	8
2016	12380	1199	Mars Hill	32	1750986.0	Farmer, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1750986.0	Fr	15	0
2016	12380	1199	Mars Hill	3	1644441.0	Ferriera, Dima	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1644441.0	So	15	14
2016	12380	1199	Mars Hill	33	1783145.0	Gordon-Lamar, Foluke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1783145.0	Jr	8	1
2016	12380	1199	Mars Hill	22	1783692.0	Horne, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1783692.0	N/A	1	0
2016	12380	1199	Mars Hill	14	1644447.0	Kearney, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1644447.0	So	15	15
2016	12380	1199	Mars Hill	1	1536911.0	Lilly, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536911.0	Jr	12	5
2016	12380	1199	Mars Hill	23	1536930.0	Lipsky, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536930.0	Jr	0	0
2016	12380	1199	Mars Hill	17	1750981.0	Livingston, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1750981.0	Fr	8	0
2016	12380	1199	Mars Hill	27	1750985.0	Lohman, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1750985.0	Jr	6	0
2016	12380	1199	Mars Hill	29	1432993.0	Maggs, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432993.0	Sr	0	0
2016	12380	1199	Mars Hill	2	1536913.0	McKee, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536913.0	Jr	8	8
2016	12380	1199	Mars Hill	40		Morgan, Robert		Fr	0	0
2016	12380	1199	Mars Hill	25	1750983.0	Nunley, Warren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1750983.0	Fr	1	0
2016	12380	1199	Mars Hill	10	1536916.0	Peregoy, Clay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536916.0	Jr	12	11
2016	12380	1199	Mars Hill	4	1750976.0	Pretti-Pearsall, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1750976.0	Fr	15	0
2016	12380	1199	Mars Hill	9	1750978.0	Saunders, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1750978.0	Fr	2	0
2016	12380	1199	Mars Hill	8	1536915.0	Schildt, Asyck	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536915.0	Jr	15	15
2016	12380	1199	Mars Hill	19	1432989.0	Seip, A.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432989.0	Sr	15	15
2016	12380	1199	Mars Hill	22	1750982.0	Shipman, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1750982.0	Fr	0	0
2016	12380	1199	Mars Hill	18	1644442.0	Sowell, Addison	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1644442.0	Jr	15	15
2016	12380	1199	Mars Hill	7	1662580.0	Stewart, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662580.0	Jr	9	9
