year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11580	608	Saint Leo	-	TEAM	-	-	-	11	 	 	 	""	 	""	 	""	 	 	 	1	20	 	 	""	""	 	 	1	 	 	0	""	 	""	 	 	 	 	""
2014	11580	608	Saint Leo	-	Totals	-	-	-	15	 	156	76	232	626	0.249	366	0.585	8	21	1	460	221	67	217	328	0.662	57	2,850	 	 	906:44	123	8.139	153	0.554	 	 	223	254	0.878
2014	11580	608	Saint Leo	-	Opponent Totals	-	-	-	15	 	123	65	188	479	0.257	276	0.576	7	15	 	356	220	84	112	329	0.340	58	3,060	 	 	906:44	156	10.323	210	0.574	 	 	226	286	0.790
2014	11580	613	Saint Michael's	-	TEAM	-	-	-	9	 	 	 	""	 	""	 	""	 	 	 	1	8	 	 	""	""	2	60	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	613	Saint Michael's	-	Totals	-	-	-	13	 	117	66	183	467	0.251	262	0.561	4	8	 	409	269	116	138	298	0.463	77	3,900	 	 	781:48	141	10.821	156	0.525	 	 	217	261	0.831
2014	11580	613	Saint Michael's	-	Opponent Totals	-	-	-	13	 	141	81	222	482	0.293	297	0.616	9	25	2	467	276	104	160	298	0.537	61	3,000	 	 	781:48	117	8.979	145	0.553	 	 	223	287	0.777
2014	11580	1347	Saint Rose	-	TEAM	-	-	-	5	 	 	 	""	 	""	 	""	 	 	 	 	6	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	1347	Saint Rose	-	Totals	-	-	-	14	 	85	48	133	389	0.219	214	0.550	2	16	1	382	250	80	106	294	0.361	62	3,180	 	 	852:40	161	11.329	150	0.482	 	 	227	268	0.847
2014	11580	1347	Saint Rose	-	Opponent Totals	-	-	-	14	 	161	84	245	567	0.284	311	0.549	12	17	 	547	234	112	188	294	0.639	71	3,810	 	 	852:40	85	5.981	129	0.603	 	 	217	255	0.851
2014	11580	30063	Seton Hill	-	TEAM	-	-	-	8	 	 	 	""	 	""	 	""	 	 	 	 	15	 	 	""	""	2	90	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	30063	Seton Hill	-	Totals	-	-	-	16	 	196	113	309	568	0.345	348	0.613	10	26	2	447	269	123	207	397	0.521	84	4,170	 	 	57,541	155	9.697	144	0.482	 	 	298	330	0.903
2014	11580	30063	Seton Hill	-	Opponent Totals	-	-	-	16	 	155	95	250	516	0.300	299	0.579	6	30	 	416	287	110	190	396	0.480	63	3,150	 	 	57,541	196	12.263	152	0.437	 	 	289	363	0.796
2014	11580	30151	Shorter	-	TEAM	-	-	-	12	 	 	 	""	52	""	63	1.212	 	 	 	 	100	 	21	41	0.512	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	30151	Shorter	-	Totals	-	-	-	14	 	186	73	259	539	0.345	340	0.631	6	16	3	404	253	67	197	402	0.490	69	3,420	 	 	840:50	171	12.202	199	0.538	 	 	157	192	0.818
2014	11580	30151	Shorter	-	Opponent Totals	-	-	-	14	 	171	80	251	550	0.311	370	0.673	6	12	 	391	246	54	205	402	0.510	70	3,450	 	 	840:50	186	13.273	154	0.453	 	 	154	174	0.885
2014	11580	468	Southern N.H.	-	TEAM	-	-	-	2	 	 	 	""	 	""	 	""	 	 	 	 	2	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	468	Southern N.H.	-	Totals	-	-	-	15	 	136	65	201	512	0.266	324	0.633	7	22	3	439	259	100	159	345	0.461	93	4,890	 	 	900:00	165	11.000	227	0.579	 	 	216	274	0.788
2014	11580	468	Southern N.H.	-	Opponent Totals	-	-	-	15	 	165	85	250	665	0.248	392	0.589	8	34	 	459	256	99	186	345	0.539	77	3,690	 	 	900:00	136	9.067	188	0.580	 	 	208	268	0.776
2014	11580	593	St. Anselm	-	TEAM	-	-	-	13	 	 	 	""	 	""	 	""	 	 	 	 	17	 	 	""	""	4	180	1	 	0:14	1	257.143	 	""	 	 	 	 	""
2014	11580	593	St. Anselm	-	Totals	-	-	-	15	 	136	82	218	644	0.211	355	0.551	6	17	1	536	280	129	197	359	0.549	77	3,870	 	 	900:00	174	11.600	161	0.481	 	 	241	293	0.823
2014	11580	593	St. Anselm	-	Opponent Totals	-	-	-	15	 	174	103	277	623	0.279	335	0.538	9	29	 	492	304	110	162	359	0.451	75	3,840	 	 	900:00	136	9.067	219	0.617	 	 	268	333	0.805
2014	11580	689	Tampa	-	TEAM	-	-	-	11	 	 	 	""	 	""	 	""	 	 	 	1	20	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	689	Tampa	-	Totals	-	-	-	19	 	268	147	415	809	0.331	506	0.625	16	32	 	683	291	145	291	481	0.605	93	5,130	 	 	1140:00	148	7.789	193	0.566	 	1	332	381	0.871
2014	11580	689	Tampa	-	Opponent Totals	-	-	-	19	 	148	82	230	601	0.246	341	0.567	3	31	 	536	338	130	190	480	0.396	95	5,010	 	 	1140:00	268	14.105	238	0.470	 	 	354	420	0.843
2014	11580	12830	Tusculum	-	TEAM	-	-	-	7	 	 	 	""	 	""	 	""	 	 	 	 	9	 	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	12830	Tusculum	-	Totals	-	-	-	12	 	96	54	150	417	0.230	262	0.628	3	8	1	351	214	75	121	280	0.432	40	1,920	 	 	720:00	151	12.583	158	0.511	 	 	203	244	0.832
2014	11580	12830	Tusculum	-	Opponent Totals	-	-	-	12	 	151	77	228	454	0.333	309	0.681	8	11	 	432	198	80	159	280	0.568	39	1,980	 	 	720:00	96	8.000	166	0.634	 	 	228	252	0.905
2014	11580	30141	Walsh	-	TEAM	-	-	-	10	 	 	 	""	 	""	 	""	 	 	 	 	26	5	1	1	1.000	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	30141	Walsh	-	Totals	-	-	-	11	 	93	52	145	378	0.246	215	0.569	4	9	 	330	177	97	112	271	0.413	61	3,060	 	 	659:59	145	13.182	117	0.447	 	 	174	216	0.806
2014	11580	30141	Walsh	-	Opponent Totals	-	-	-	11	 	145	78	223	426	0.340	262	0.615	7	23	1	385	223	70	159	271	0.587	62	3,210	 	 	659:59	93	8.455	122	0.567	 	 	166	206	0.806
2014	11580	12799	Wheeling Jesuit	-	TEAM	-	-	-	8	 	 	 	""	 	""	 	""	 	 	 	 	15	1	 	""	""	1	60	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	12799	Wheeling Jesuit	-	Totals	-	-	-	13	 	165	73	238	494	0.334	322	0.652	10	19	1	363	194	106	168	313	0.537	43	2,610	 	 	780:06	103	7.922	119	0.536	 	 	240	262	0.916
2014	11580	12799	Wheeling Jesuit	-	Opponent Totals	-	-	-	13	 	103	52	155	374	0.275	222	0.594	2	7	 	288	216	76	145	313	0.463	64	3,720	 	 	780:06	165	12.691	157	0.488	 	 	216	264	0.818
2014	11580	1462	Wingate	-	TEAM	-	-	-	9	 	 	 	""	 	""	1	""	 	 	 	2	50	3	 	""	""	1	30	1	 	 	0	""	 	""	 	 	 	 	""
2014	11580	1462	Wingate	-	Totals	-	-	-	13	 	167	107	274	539	0.310	359	0.666	7	25	 	470	233	85	208	338	0.615	68	3,510	 	 	793:08	129	9.759	154	0.544	 	 	215	241	0.892
2014	11580	1462	Wingate	-	Opponent Totals	-	-	-	13	 	129	62	191	428	0.301	283	0.661	6	14	1	413	228	64	130	338	0.385	67	3,270	 	 	793:08	167	12.633	192	0.535	 	 	213	269	0.792
2014	11580	30154	Young Harris	-	TEAM	-	-	-	10	 	 	 	""	 	""	 	""	 	 	 	 	23	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	30154	Young Harris	-	Totals	-	-	-	15	 	125	74	199	514	0.243	301	0.586	6	17	1	434	284	86	165	309	0.534	73	3,870	 	 	54,229	144	9.559	168	0.538	 	 	180	207	0.870
2014	11580	30154	Young Harris	-	Opponent Totals	-	-	-	15	 	144	85	229	492	0.293	312	0.634	9	25	 	517	270	135	146	304	0.480	88	4,400	 	 	54,229	125	8.298	176	0.585	 	 	194	230	0.843
