year	year_id	team_id	team_name	position	player_id	player_name	player_url	class_year	gp	gs	g	gs2	goals	assists	points	shots	shot_pct	sog	sog_pct	gwg	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	fo_pct	pen	pen_time	ggp	ggs	g_min	goals_allowed	gaa	saves	save_pct	rc	yc	clears	att	clear_pct
2016	12380	18	Alfred	36	1648723	Wetzel, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648723	So	9	1	9	1			0								1		2																	
2016	12380	18	Alfred	16	1648699	Kinsey, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648699	So	9	0	9				0								6	4	1																	
2016	12380	18	Alfred	30	1648721	Doktor, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648721	So	9	1	9	1			0								4	1							9	1	7,676	19	8.911	12	0.387					
2016	12380	18	Alfred	19	1776935	VanBibber, Peyton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776935	N/A	8	0	8		3		3	15	0.200	10	0.667				1	3					1	60												
2016	12380	18	Alfred	9	1648698	Vitale, Allen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648698	So	7	0	7		1		1	1	1.000	1	1.000				2	1		2	4	0.500														
2016	12380	18	Alfred	22	1776937	Landrigan, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776937	N/A	7	0	7				0	1							3		1																	
2016	12380	18	Alfred	11	1776933	Landrigan, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776933	N/A	6	0	6		1		1	3	0.333	3	1.000					4					1	60												
2016	12380	18	Alfred	10	1781699	Richey, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1781699	N/A	5	0	5				0	2		2	1.000					1																		
2016	12380	18	Alfred	29	1776939	Carpenter, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776939	N/A	5	0	5				0								1		2																	
2016	12380	30170	Alfred St.	33	1670636	Bonomo, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1670636	Fr	14	13	14	13			0	10		4	0.400				25	15	8				6	300												
2016	12380	30170	Alfred St.	8	1556931	Amidon, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1556931	So	14	13	14	13		1	1	2		2	1.000				45	25	7						14	13	45,987	216	16.909	184	0.460					
2016	12380	30170	Alfred St.	5	1669541	Buck, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669541	Fr	14	12	14	12	37	24	61	132	0.280	72	0.545	2	6	1	29	37					1	30												
2016	12380	30170	Alfred St.	31	1669547	Wittmeyer, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669547	Fr	14	10	14	10	2	5	7	9	0.222	5	0.556				35	29	9	4	19	0.211	8	450												
2016	12380	30170	Alfred St.	1	1778805	Wyant, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778805	N/A	14	2	14	2			0	2		2	1.000				9	10	2	46	160	0.287	4	210												
2016	12380	30170	Alfred St.	16	1778807	Covelli, Nicolas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778807	N/A	14	1	14	1	7	3	10	38	0.184	19	0.500		1		19	27	1				2	90												
2016	12380	30170	Alfred St.	17	1778808	Hoke, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778808	N/A	14	13	14	13		3	3	6		3	0.500				42	27	22				4	240												
2016	12380	30170	Alfred St.	20	1778810	Johnson, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778810	N/A	14	13	14	13	24	9	33	97	0.247	67	0.691	1	5		22	20	2				4	120												
2016	12380	30170	Alfred St.	19	1778809	Walter, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778809	N/A	13	12	13	12			0	3		1	0.333				27	14	10				9	450												
2016	12380	30170	Alfred St.	35	1778815	Dyer, Jermaine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778815	N/A	13	5	13	5			0								22	14	8	33	78	0.423	2	90												
2016	12380	30170	Alfred St.	6	1669542	Matkoski, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669542	Fr	13	9	13	9	3	9	12	24	0.125	12	0.500		1		14	28	4				5	270												
2016	12380	30170	Alfred St.	26	1556944	Carr, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1556944	So	13	7	13	7			0								13	1	5				2	90												
2016	12380	30170	Alfred St.	19	1670633	Mitchell, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1670633	Fr	12	2	12	2	1	1	2	12	0.083	4	0.333				16	6	4				4	180												
2016	12380	30170	Alfred St.	4	1670632	Aviles, Joshua	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1670632	Fr	11	0	11		9	3	12	29	0.310	19	0.655				18	14	5				5	300												
2016	12380	30170	Alfred St.	31	1778813	Fernandez, Mateo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778813	N/A	11	0	11				0								8	7	1				1	60												
2016	12380	30170	Alfred St.	3	1669540	Scalise, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669540	Fr	11	2	11	2	1		1	7	0.143	4	0.571				4	8	1																	
2016	12380	30170	Alfred St.	29	1778812	Coon, Dominic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778812	N/A	11	4	11	4	5	2	7	17	0.294	13	0.765				12	13	4																	
2016	12380	30170	Alfred St.	27	1670644	Colgan, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1670644	Fr	10	0	10		8		8	21	0.381	14	0.667				20	20	7																	
2016	12380	30170	Alfred St.	7	1669543	Serio, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669543	Fr	9	5	9	5	3	3	6	6	0.500	4	0.667		1		25	17	13				13	630												
2016	12380	30170	Alfred St.	10	1778806	Kuell, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778806	N/A	9	0	9				0								3	5	1						6		4,437	16	12.982	9	0.360					
2016	12380	30170	Alfred St.	23	1778811	Gates, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778811	N/A	8	0	8		3		3	11	0.273	8	0.727		1		12	8	2				2	90												
2016	12380	30170	Alfred St.	14	1669544	Cook, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669544	Fr	8	5	8	5	1		1	3	0.333	3	1.000				22	12	1	41	110	0.373														
2016	12380	30170	Alfred St.	32	1782714	O'Donohue, Edward	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1782714	N/A	4	0	4				0								2	1	2																	
2016	12380	30170	Alfred St.	2	1669539	Alvarado, Teddy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669539	Fr	2	0	2				0																											
2016	12380	30170	Alfred St.	7	1783538	McGuire, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1783538	Fr	2	0	2				0								1																			
2016	12380	21	Alma	42	1775337	Ellens, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775337	Fr	18	0	18		34	11	45	109	0.312	56	0.514	2	5		32	24	8				6	240												
2016	12380	21	Alma	2	1775328	Nycz, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775328	Fr	18	16	18	16	35	47	82	115	0.304	68	0.591	1	3		27	40	1				4	210												
2016	12380	21	Alma	36	1664301	Diment, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664301	So	18	13	18	13	5		5	10	0.500	8	0.800				90	11	4	162	278	0.583	3	150												
2016	12380	21	Alma	33	1664300	Luzar, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664300	So	18	11	18	11			0								44	8	23				3	150												
2016	12380	21	Alma	4	1664297	Buchy, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664297	So	18	16	18	16	44	4	48	129	0.341	77	0.597	4	5		24	25	7				5	180												
2016	12380	21	Alma	27	1431634	Schnitzer, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431634	Sr	18	2	18	2	14	8	22	51	0.275	30	0.588	1	1		18	29	1																	
2016	12380	21	Alma	13	1431627	Saxman, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431627	Sr	18	18	18	18		2	2	1		1	1.000				28	11	16				7	330												
2016	12380	21	Alma	12	1431626	Lesperance, Al	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431626	Sr	18	17	18	17			0								23	6	2				1	120	18	16	54,246	133	8.826	106	0.444					
2016	12380	21	Alma	8	1431624	Argenta, Marshall	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431624	Sr	18	18	18	18	38	15	53	88	0.432	62	0.705	4	5	2	23	22	1				2	90												
2016	12380	21	Alma	14	1664295	Irrer, Austen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664295	So	17	2	17	2	24	9	33	94	0.255	45	0.479		2		32	22	9				5	150												
2016	12380	21	Alma	11	1431625	Foster, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431625	Sr	17	2	17	2	3	1	4	19	0.158	12	0.632	1			4	2	1				1	60												
2016	12380	21	Alma	15	1775329	Linscott, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775329	Fr	17	3	17	3		1	1								32	8	12				2	120												
2016	12380	21	Alma	10	1667764	Bell, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1667764	Sr	16	2	16	2			0	1		1	1.000				4	3	3	22	60	0.367														
2016	12380	21	Alma	3	1664294	Jordan, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664294	So	16	11	16	11		1	1	9		3	0.333				38	5	27				5	180												
2016	12380	21	Alma	21	1431630	Traub, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431630	Sr	15	14	15	14		1	1								8	3	3				14	750												
2016	12380	21	Alma	31	1554993	Adams, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1554993	Jr	15	9	15	9		1	1	2							37	9	9				4	240												
2016	12380	21	Alma	41	1552224	Williams, Jackson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552224	Jr	15	0	15				0								14	4	4				1	30												
2016	12380	21	Alma	17	1775331	Lamb, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775331	Fr	14	0	14				0	2							3	1		19	59	0.322	1	30												
2016	12380	21	Alma	20	1431629	Korbel, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431629	Sr	14	14	14	14	1	2	3	4	0.250	3	0.750				45	13	25				5	210												
2016	12380	21	Alma	35	1776298	Cousineau, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776298	Fr	13	5	13	5			0								14	2	10	2	10	0.200	3	120												
2016	12380	21	Alma	5	1664296	Ellis, Quentin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664296	So	13	0	13		2	1	3	13	0.154	8	0.615				3	9																		
2016	12380	21	Alma	16	1775330	Lantinga, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775330	Fr	11	1	11	1			0	1							18	6	4																	
2016	12380	21	Alma	32	1664299	Bohrmann, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664299	So	10	0	10		1		1	8	0.125	4	0.500				4	2	1				2	60												
2016	12380	21	Alma	9	1776296	Durga, Johnathon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776296	Fr	9	0	9		1		1	5	0.200	3	0.600				2	3																		
2016	12380	21	Alma	19	1776297	Stelljes, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776297	Fr	9	0	9				0	1		1	1.000				13	4	1						9		9,765	21	7.742	25	0.543					
2016	12380	21	Alma	25	1431633	Salceda, Stephan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431633	Sr	8	2	8	2			0	2		1	0.500				2	3					1	60												
2016	12380	21	Alma	18	1552222	Miller, TJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552222	Jr	7	0	7				0	4							1	2	1				1	30												
2016	12380	21	Alma	7	1776295	Fulghum, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776295	So	7	0	7				0	3		1	0.333				1	3	1																	
2016	12380	21	Alma	24	1664298	McElroy, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664298	So	6	0	6			1	1								2	2					2	90												
2016	12380	21	Alma	26	1552223	Sejat, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552223	Jr	5	2	5	2			0	3		1	0.333				6	2	1	2	4	0.500														
2016	12380	21	Alma	29	1775335	Bender, Xavier	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775335	Fr	5	0	5				0								1																			
2016	12380	21	Alma	6	1554992	Baugh, Avery	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1554992	So	5	0	5				0	1								1																		
2016	12380	21	Alma	28	1775333	Plotzke, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775333	Fr	4	0	4				0								1	2					1	180												
2016	12380	21	Alma	38	1776299	Vargas, Gabriel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776299	Fr	4	0	4				0									1																		
2016	12380	21	Alma	45	1776300	Smith, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776300	Jr	4	0	4				0									1							3		891	1	4.040	2	0.667					
2016	12380	21	Alma	39	1783537	Dolehantey, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1783537	N/A	2	0	2				0									1																		
2016	12380	21	Alma	30	1431636	Rimbo, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431636	Sr	1	1	1	1			0																											
2016	12380	21	Alma	23	1669701	Owens, Cooper	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669701	So	1	0	1				0										1																	
2016	12380	938	Alvernia	25	1775281	Chambers, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775281	N/A	17	8	17	8			0								31	3	2	91	230	0.396	3	270												
2016	12380	938	Alvernia	23	1775277	Ritchie, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775277	N/A	17	17	17	17	17	16	33	75	0.227	44	0.587		1		38	32	2				6	300												
2016	12380	938	Alvernia	12	1775274	Duggan, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775274	N/A	17	17	17	17			0								30	21	19				9	330												
2016	12380	938	Alvernia	1	1775273	Whaley, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775273	N/A	17	17	17	17		1	1								22	9	11				9	360												
2016	12380	938	Alvernia	28	1668684	Roche, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1668684	Fr	17	0	17			2	2	1							18	16	8	1	1	1.000	2	90												
2016	12380	938	Alvernia	4	1667750	Brommer, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1667750	Fr	17	0	17		3	11	14	36	0.083	19	0.528		1		17	25	2																	
2016	12380	938	Alvernia	27	1552214	Manning, Benjamin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552214	Jr	17	17	17	17	24	8	32	84	0.286	59	0.702	1	4		49	36	13				7	390												
2016	12380	938	Alvernia	8	1552210	Gondeck, JR	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552210	Jr	17	17	17	17			0								14	6	16				3	180												
2016	12380	938	Alvernia	4	1552209	Farrell, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552209	Jr	17	0	17		2	1	3	6	0.333	3	0.500				17	14	2				9	450												
2016	12380	938	Alvernia	2	1552208	Gardels, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552208	Sr	17	17	17	17	16	2	18	57	0.281	30	0.526	1	2		14	22	4	1	1	1.000	4	180												
2016	12380	938	Alvernia	24	1775280	Abernethy, Jarret	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775280	N/A	17	0	17		30	11	41	158	0.190	78	0.494	1	3		40	53	16				2	120												
2016	12380	938	Alvernia	43	1775283	Augustine, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775283	N/A	16	14	16	14			0								36	5	2						16	13	49,577	177	12.853	166	0.484					
2016	12380	938	Alvernia	35	1552215	Dominik, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552215	Sr	16	1	16	1			0	1		1	1.000				13	4	6				3	150												
2016	12380	938	Alvernia	9	1552211	Saxon, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552211	Jr	16	15	16	15		2	2								48	9	25	1	8	0.125	1	60												
2016	12380	938	Alvernia	32	1775282	McDonnell, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775282	N/A	15	1	15	1	11	2	13	27	0.407	16	0.593		6		9	13	1				1	60												
2016	12380	938	Alvernia	16	1443186	Evans, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1443186	Sr	15	9	15	9			0	1		1	1.000				21	9	2	66	158	0.418	10	630												
2016	12380	938	Alvernia	23	1670646	Dunn, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1670646	Fr	15	15	15	15	12	10	22	55	0.218	34	0.618		1		19	38	1																	
2016	12380	938	Alvernia	15	1667753	Schay, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1667753	Fr	13	0	13		3		3	17	0.176	8	0.471		1		2	5					2	120												
2016	12380	938	Alvernia	20	1775275	Coburn, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775275	N/A	12	1	12	1			0								8	7	1	2	5	0.400														
2016	12380	938	Alvernia	22	1553988	Flanagan, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1553988	Jr	11	0	11		2		2	6	0.333	4	0.667				2	3																		
2016	12380	938	Alvernia	7	1667752	Ludwig, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1667752	Fr	11	0	11		2	1	3	12	0.167	7	0.583				1	9																		
2016	12380	938	Alvernia	18	1777168	O'Donnell, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777168	N/A	11	3	11	3			0								9	4							10	3	11,669	42	12.957	37	0.468					
2016	12380	938	Alvernia	18	1552213	Warwick, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552213	Jr	9	1	9	1	3		3	9	0.333	6	0.667			1		4																		
2016	12380	938	Alvernia	26	1671070	Frank, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1671070	Fr	7	0	7				0																											
2016	12380	938	Alvernia	3	1553991	Walsh, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1553991	Jr	7	0	7				0	2		2	1.000				1	2																		
2016	12380	938	Alvernia	10	1671404	Dudley, Donny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1671404	Fr	4	0	4				0																											
2016	12380	938	Alvernia	6	1671403	Donnelly, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1671403	Fr	4	0	4				0								1		2																	
