year	year_id	team_id	team_name	position	player_id	player_name	player_url	class_year	gp	gs	g	gs2	goals	assists	points	shots	shot_pct	sog	sog_pct	gwg	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	fo_pct	pen	pen_time	ggp	ggs	g_min	goals_allowed	gaa	saves	save_pct	rc	yc	clears	att	clear_pct
2015	12121	410	Merrimack	28	1546040	Walsh, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546040	Jr	15	0	15			1		1							41	5	3	72	151	0.477	6	360												
2015	12121	410	Merrimack	9	1303973	Jarem, Owen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1303973	Sr	14	14	14	14		2									20	1	9																	
2015	12121	410	Merrimack	29	1447263	Barisano, Ralph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1447263	Sr	13	0	13					2		2	1.000				10	2	3				4	180												
2015	12121	410	Merrimack	31	1420800	Caruso, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1420800	Jr	13	1	13	1		3		18		7	0.389				14	8	4				1	30												
2015	12121	410	Merrimack	24	1663970	Prouty, Dean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663970	Fr	13	1	13	1		3		12		6	0.500				11	7	1				3	120												
2015	12121	410	Merrimack	30	1663977	Schmell, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663977	So	12	4	12	4	3	2	5	16	0.188	13	0.812				7	7	2				2	60												
2015	12121	410	Merrimack	37	1663966	Coburn, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663966	Fr	10	0	10					1		1	1.000				5	4	1																	
2015	12121	410	Merrimack	36	1663965	Bassett, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663965	Fr	9	0	9		1	1	2	1	1.000	1	1.000				4	2	1																	
2015	12121	410	Merrimack	32	1303977	Allen, Carlton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1303977	Sr	8	0	8			1		1		1	1.000				4	3					1	60												
2015	12121	410	Merrimack	2	1546041	Zakow, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546041	Jr	7	1	7	1	4	2	6	7	0.571	5	0.714		1		4	3																		
2015	12121	410	Merrimack	23	1303971	Green, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1303971	Sr	7	1	7	1											5	3							7	1	6,440	15	8.385	25	0.625					
2015	12121	410	Merrimack	10	1663972	Stenberg, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663972	Fr	6	0	6		6	2	8	10	0.600	8	0.800				2	2	1																	
2015	12121	410	Merrimack	16	1420795	Davidson, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1420795	Jr	5	0	5					4		2	0.500				9	4																		
2015	12121	410	Merrimack	20	1663974	Wedgeworth, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663974	Fr	5	0	5												3	3		12	20	0.600														
2015	12121	410	Merrimack	18	1663971	Sears, Aidan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663971	Fr	4	0	4												3																			
2015	12121	410	Merrimack	35	1420802	Gallagher, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1420802	Jr	4	0	4		2	2	4	8	0.250	5	0.625				2	1																		
2015	12121	410	Merrimack	41	1546033	Gilbert, Troy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546033	Jr	4	0	4												3	1					2	60												
2015	12121	410	Merrimack	40	1546028	Dirado, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546028	Sr	4	0	4		1			1	1.000	1	1.000				1		2				1	60												
2015	12121	410	Merrimack	11	1420793	Oteri, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1420793	Jr	3	0	3												1	1	1																	
2015	12121	410	Merrimack	19	1663968	Graden, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663968	Fr	3	0	3		2	2	4	5	0.400	5	1.000				3	2																		
2015	12121	410	Merrimack	43	1663973	Ventresca, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663973	Fr	3	0	3																				3		1,910	6	11.309	9	0.600					
2015	12121	410	Merrimack	15	1663969	Green, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663969	Fr	2	0	2												2	2							2		921	1	3.909	6	0.857					
2015	12121	410	Merrimack	3	1546039	Vivian, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546039	Sr	2	0	2		1			2	0.500	1	0.500				2	1																		
2015	12121	410	Merrimack	5	1663967	Diaco, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663967	Fr	2	0	2		1	1	2	2	0.500	1	0.500					2																		
2015	12121	437	Molloy	22	1654250	Graef, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654250	Jr	15	0	15		11	1	12	21	0.524	19	0.905				21	9	3				1	30												
2015	12121	437	Molloy	1	1301729	Engelhardt, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301729	Sr	15	14	15	14	38	27	65	113	0.336	78	0.690	1	6		54	27	12				11	540												
2015	12121	437	Molloy	76	1417011	Clark, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1417011	Jr	15	14	15	14	26	8	34	86	0.302	45	0.523	1	4		12	16	4				6	300												
2015	12121	437	Molloy	32	1417015	Jimenez, Dimitryus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1417015	Jr	15	14	15	14											5	2	5				3	90												
2015	12121	437	Molloy	7	1417018	Leonard, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1417018	Sr	15	14	15	14	47	31	78	150	0.313	84	0.560	4	9	1	41	35	4				5	210												
2015	12121	437	Molloy	28	1445054	Valenti, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1445054	Jr	15	14	15	14	10	13	23	27	0.370	16	0.593	1			59	15	12				7	390												
2015	12121	437	Molloy	2	1542280	Teresky, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1542280	Jr	15	0	15		13	6	19	52	0.250	28	0.538	2	2		7	16	5				4	180												
2015	12121	437	Molloy	16	1542282	Daly, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1542282	Jr	15	14	15	14		1									18	8	7				4	180												
2015	12121	437	Molloy	20	1542284	Turner, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1542284	Sr	15	14	15	14	12	10	22	61	0.197	29	0.475	1	1		26	9	7	1	1	1.000	3	180												
2015	12121	437	Molloy	43	1654248	Antonette, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654248	Fr	15	0	15		1			2	0.500	1	0.500				21	3	14	1	9	0.111	1	60												
2015	12121	437	Molloy	3	1654240	Toomey, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654240	Fr	14	13	14	13											31	4	3				1	60	14	13	45,501	122	9.653	137	0.529					
2015	12121	437	Molloy	14	1542281	Sciuilla, Frank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1542281	So	14	0	14			1									52	4	1	177	338	0.524	4	150												
2015	12121	437	Molloy	97	1417017	Lang, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1417017	Jr	14	13	14	13											38	8	19				4	150												
2015	12121	437	Molloy	26	1542285	Slane, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1542285	So	14	11	14	11	11	1	12	41	0.268	28	0.683				15	6	5				2	90												
2015	12121	437	Molloy	24	1542286	Camposa, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1542286	So	14	0	14		5	2	7	19	0.263	8	0.421	1	1		3	4	1																	
2015	12121	437	Molloy	21	1417010	Castrovinci, P.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1417010	Jr	12	0	12												2	1					3	180												
2015	12121	437	Molloy	8	1654242	Kilmetis, T.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654242	Fr	11	0	11		3	2	5	12	0.250	4	0.333				10	7	2	9	19	0.474	1	30												
2015	12121	437	Molloy	77	1542288	Matthews, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1542288	So	11	1	11	1											3		4				1	60												
2015	12121	437	Molloy	9	1417019	Grebe, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1417019	Jr	10	0	10												22	3	1				6	330												
2015	12121	437	Molloy	5	1417014	Geneva, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1417014	Jr	7	0	7												2																			
2015	12121	437	Molloy	12	1301744	Marrandino, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301744	Sr	7	0	7			2		8		4	0.500				1	4	1				3	180												
2015	12121	437	Molloy	42	1654247	Rowland, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654247	Fr	7	0	7		1	1	2	4	0.250	2	0.500				5	1																		
2015	12121	437	Molloy	6	1654241	Steinman, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654241	Fr	7	0	7		5			7	0.714	7	1.000				2	2	1																	
2015	12121	437	Molloy	27	1654246	Raheb, Dom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654246	Fr	6	0	6												1	1		5	14	0.357														
2015	12121	437	Molloy	11	1654251	Schade, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654251	Jr	5	1	5	1											3	2							4	1	8,499	23	9.742	17	0.425					
2015	12121	437	Molloy	31	1542287	Lucito, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1542287	So	5	0	5												1						2	120												
2015	12121	437	Molloy	4	1301742	Geneva, Sal	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301742	Sr	4	3	4	3	7	3	10	15	0.467	11	0.733		3		4	6					3	270												
2015	12121	437	Molloy	18	1542283	Fagan, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1542283	So	4	0	4		3			3	1.000	3	1.000																							
2015	12121	437	Molloy	13	1429605	McElhinney, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429605	Sr	1	0	1																															
2015	12121	437	Molloy	10	1654243	Palladino, Carl	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654243	Fr	1	0	1																															
2015	12121	437	Molloy	17	1654245	Papile, Jerry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654245	Fr	1	0	1																															
2015	12121	1245	Mount Olive	10	1429235	Shields, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429235	Jr	16	13	16	13	39	18	57	105	0.371	60	0.571	4	3	1	27	25	2				5	300												
2015	12121	1245	Mount Olive	9	1546013	Kingston, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546013	Fr	16	11	16	11	28	9	37	56	0.500	35	0.625	1	2	1	19	14	2				6	210												
2015	12121	1245	Mount Olive	6	1660271	Dalman, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660271	N/A	16	0	16		5	1	6	21	0.238	6	0.286				4	8	1																	
2015	12121	1245	Mount Olive	14	1660273	Duarte, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660273	N/A	16	9	16	9	17	16	33	56	0.304	28	0.500	1	1		36	22	3				3	120												
2015	12121	1245	Mount Olive	40	1429271	McMullen, Curtis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429271	Jr	16	11	16	11		1		2		1	0.500				20	8	11				12	600												
2015	12121	1245	Mount Olive	36	1660276	Shewey, Nico	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660276	N/A	16	0	16		11	10	21	53	0.208	13	0.245		2		7	19	1																	
2015	12121	1245	Mount Olive	37	1429270	Morris, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429270	Jr	16	13	16	13											30	8	16				6	240												
2015	12121	1245	Mount Olive	27	1429262	Bowman, Rocky	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429262	Jr	16	13	16	13											49	7	2				1	60	16	13	54,776	132	8.675	166	0.557					
2015	12121	1245	Mount Olive	26	1429261	Feniello, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429261	Jr	16	12	16	12	1	1	2	7	0.143	5	0.714				83	10	5	183	330	0.555	4	180												
2015	12121	1245	Mount Olive	17	1429242	Tindall, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429242	Sr	16	2	16	2	22	8	30	52	0.423	21	0.404	1	1		23	13	7				3	150												
2015	12121	1245	Mount Olive	12	1429237	Morris, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429237	Jr	16	1	16	1	3			10	0.300	7	0.700				35	19	5				1	30												
2015	12121	1245	Mount Olive	43	1429274	Williams, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429274	Sr	15	12	15	12											25	2	17				7	330												
2015	12121	1245	Mount Olive	11	1660272	Ball, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660272	N/A	15	8	15	8	13	8	21	32	0.406	20	0.625			1	14	25					3	90												
2015	12121	1245	Mount Olive	28	1660274	Groebner, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660274	N/A	15	12	15	12		1									17	6	9				5	300												
2015	12121	1245	Mount Olive	33	1429268	Bowlan, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429268	Jr	15	0	15		8			35	0.229	15	0.429	1			9	9	3				1	30												
2015	12121	1245	Mount Olive	8	1546014	Mitchell, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546014	Fr	15	1	15	1	7	2	9	34	0.206	18	0.529	1	2		7	7					3	210												
2015	12121	1245	Mount Olive	19	1429244	Gelinas, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429244	Jr	14	0	14		6	4	10	22	0.273	11	0.500	1			3	7																		
2015	12121	1245	Mount Olive	24	1429259	Dowling, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429259	Jr	14	4	14	4	7	4	11	24	0.292	13	0.542		2		8	11	4				1	30												
2015	12121	1245	Mount Olive	25	1552649	Correra, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1552649	Fr	13	0	13			2		1		1	1.000				24	8	2				2	60												
2015	12121	1245	Mount Olive	41	1660277	Hickey, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660277	N/A	12	2	12	2	1			2	0.500	2	1.000				6	1	3																	
2015	12121	1245	Mount Olive	18	1666808	Powell, Davyd	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1666808	N/A	11	1	11	1				1							16	2	5				3	150												
2015	12121	1245	Mount Olive	22	1667478	Warren, Clayton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1667478	N/A	11	0	11		5	2	7	13	0.385	8	0.615	1			4	3	1	10	17	0.588	1	60												
2015	12121	1245	Mount Olive	45	1666809	Lowenstein, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1666809	N/A	10	2	10	2		1		2							5	4					1	30												
2015	12121	1245	Mount Olive	5	1546018	Hendrickson, Edward	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546018	Fr	10	0	10		1			8	0.125	5	0.625				5	3	1																	
2015	12121	1245	Mount Olive	4	1660270	Thomas, Rob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660270	N/A	8	1	8	1				2		1	0.500				7		2	13	25	0.520														
2015	12121	1245	Mount Olive	1	1668520	Urban, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1668520	N/A	7	0	7					1							3								7		3,852	12	11.215	12	0.500					
2015	12121	1245	Mount Olive	31	1660275	McCarthy, Brendon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660275	N/A	5	0	5												3	1																		
2015	12121	1245	Mount Olive	23	1429258	Nicosia, Gerard	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1429258	Jr	5	1	5	1											2		2																	
2015	12121	1245	Mount Olive	20	1667477	Girgus, Gabe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1667477	N/A	4	1	4	1	2	1	3	8	0.250	5	0.625				7	5	1																	
2015	12121	1245	Mount Olive	2	1669940	Tindall, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1669940	N/A	4	0	4		1			7	0.143	5	0.714				4																			
2015	12121	1245	Mount Olive	3	1669941	Snellgrove, Tristan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1669941	N/A	4	0	4			1		4		3	0.750																							
2015	12121	1245	Mount Olive	32	1669944	Betros, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1669944	N/A	4	0	4												2																			
2015	12121	1245	Mount Olive	44	1670487	Prince, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1670487	N/A	4	0	4												2		2																	
2015	12121	1245	Mount Olive	15	1669942	Lenhard, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1669942	N/A	3	0	3					1		1	1.000					1																		
2015	12121	1245	Mount Olive	34	1670486	Thomas, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1670486	N/A	3	0	3		4			7	0.571	6	0.857										1	30												
2015	12121	1245	Mount Olive	16	1670485	King, Skyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1670485	N/A	3	0	3												4	1	1				1	60												
2015	12121	1245	Mount Olive	42	1546016	Cardella, Vincent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546016	Fr	2	0	2		4	1	5	5	0.800	4	0.800				1	2																		
2015	12121	1245	Mount Olive	39	1546015	Nordt, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546015	Fr	2	0	2												3	1					1	30												
2015	12121	1245	Mount Olive	21	1669943	May, Niko	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1669943	N/A	2	0	2																		1	60												
2015	12121	477	NYIT	27	1528480	Lynott, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1528480	So	16	16	16	16				2							44	15	30				1	60												
2015	12121	477	NYIT	03	1301225	Brunet, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301225	Sr	16	8	16	8	11	8	19	34	0.324	26	0.765	1	2		5	9	1																	
2015	12121	477	NYIT	18	1301234	Torriero, Ed	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301234	Sr	16	16	16	16	2	1	3	5	0.400	3	0.600				31	8	23				13	930												
2015	12121	477	NYIT	01	1319370	Miller, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1319370	Sr	16	16	16	16	31	51	82	69	0.449	49	0.710	1	8		34	28	9				6	300												
2015	12121	477	NYIT	09	1423318	Murphy, Shawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1423318	Jr	16	16	16	16	42	31	73	130	0.323	69	0.531	4	4	1	38	28	7				2	90												
2015	12121	477	NYIT	24	1423326	Pelella, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1423326	Sr	16	3	16	3				1							38	9	3	135	284	0.475	3	150												
2015	12121	477	NYIT	23	1528478	Schultz, George	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1528478	So	16	16	16	16	43	9	52	75	0.573	57	0.760	2	4	1	22	26	10				3	180												
2015	12121	477	NYIT	29	1528481	Kistinger, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1528481	So	16	11	16	11	36	4	40	98	0.367	58	0.592	2	5		34	12	3	21	48	0.438	1	60												
2015	12121	477	NYIT	31	1528486	Sidaras, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1528486	So	16	3	16	3	2	2	4	5	0.400	4	0.800	1			53	9	7	5	13	0.385	10	450												
2015	12121	477	NYIT	41	1528487	Morhardt, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1528487	So	16	7	16	7		1		4		3	0.750				19	6	14	2	3	0.667	7	390												
2015	12121	477	NYIT	02	1655322	Ferraro, Vincent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1655322	Jr	16	1	16	1	7	3	10	34	0.206	19	0.559				4	6	1																	
2015	12121	477	NYIT	21	1528477	Seltzer, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1528477	So	15	15	15	15											17	8	2				1	60	15	15	44,819	105	8.434	120	0.533					
2015	12121	477	NYIT	50	1528490	Olson, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1528490	Sr	15	1	15	1	2	3	5	11	0.182	7	0.636				5	4	2				3	180												
2015	12121	477	NYIT	14	1423319	Hughes, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1423319	So	15	11	15	11	25	12	37	70	0.357	44	0.629		5	1	22	13	4				3	180												
2015	12121	477	NYIT	11	1655324	Chanenchuk, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1655324	So	14	6	14	6	11	9	20	40	0.275	20	0.500	1	3		13	10	3																	
2015	12121	477	NYIT	07	1423317	Schweigert, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1423317	Jr	14	0	14		1	2	3	6	0.167	6	1.000				18	10	6				3	180												
2015	12121	477	NYIT	06	1655323	Prate, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1655323	Fr	13	1	13	1				2							19	4	17				6	270												
2015	12121	477	NYIT	19	1655326	Slater, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1655326	Fr	12	0	12					2		1	0.500				10	3	7																	
2015	12121	477	NYIT	39	1552652	Bonacum, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1552652	Fr	12	1	12	1											2	3							8	1	9,305	22	8.512	19	0.463					
2015	12121	477	NYIT	20	1655327	Kramer, Dermott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1655327	Sr	11	1	11	1	1	1	2	5	0.200	2	0.400				8	2	2	12	31	0.387	4	180												
2015	12121	477	NYIT	44	1528473	Zerbo, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1528473	So	10	10	10	10											13	4	13	1	1	1.000	2	240												
2015	12121	477	NYIT	22	1423325	Long, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1423325	Jr	9	1	9	1											5	2	4																	
2015	12121	477	NYIT	15	1655325	Brennan, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1655325	Fr	5	0	5												3		1				2	90												
2015	12121	477	NYIT	36	1528485	Patterson, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1528485	So	4	0	4																															
2015	12121	477	NYIT	26	1655328	Kolodinsky, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1655328	Fr	3	0	3					2		1	0.500				1																			
2015	12121	477	NYIT	04	1528488	Izzo, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1528488	So	3	0	3												1								3		966	1	3.727	2	0.667					
2015	12121	477	NYIT	33	1528484	Sotome, Godwin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1528484	So	2	0	2																				2		650	0	0.000							
2015	12121	477	NYIT	17	1528476	Brown, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1528476	So	2	0	2																															
2015	12121	9223	North Greenville	1	1663328	Burgett, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663328	Fr	15	3	15	3	6	3	9	23	0.261	13	0.565				16	20	1				2	90												
2015	12121	9223	North Greenville	11	1663338	Wassenaar, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663338	So	15	7	15	7	30	10	40	89	0.337	60	0.674	1	6	1	28	18	5	1	1	1.000	1	30												
2015	12121	9223	North Greenville	21	1663347	Warren, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663347	Fr	15	0	15		7	2	9	15	0.467	10	0.667				5	16					1	60												
2015	12121	9223	North Greenville	22	1663348	McBride, Allen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663348	Fr	15	11	15	11	1	3	4	2	0.500	1	0.500				55	7	4	52	131	0.397	3	240												
2015	12121	9223	North Greenville	25	1663350	Randolph, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663350	Fr	15	15	15	15	1	2	3	3	0.333	3	1.000				49	9	10				16	750												
2015	12121	9223	North Greenville	28	1663352	Henderson, Raymond	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663352	Fr	15	15	15	15											13	5	4				2	90												
2015	12121	9223	North Greenville	2	1663329	Townes, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663329	Jr	14	2	14	2	1			1	1.000	1	1.000				19	14	7	15	54	0.278	3	90												
2015	12121	9223	North Greenville	12	1663339	Treusdell, Dieter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1663339	Sr	14	12	14	12	22	18	40	79	0.278	51	0.646		6		19	40	5				5	270												
