year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12121	3	15	Albion	4	1533753	Hubbell, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1533753	So	18	17	18	17	35	18	53	125	0.280	57	0.456	5	6	 	26	26	9	 	""	""	2	120	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	35	1666011	Silversti, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1666011	N/A	18	5	18	5	 	 	""	1	""	1	1.000	 	 	 	50	6	10	 	""	""	7	510	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	17	1638207	Brown, Dave	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1638207	Fr	18	18	18	18	 	 	""	1	""	1	1.000	 	 	 	14	7	8	 	""	""	15	1,170	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	34	1302395	Urso, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1302395	Sr	18	18	18	18	53	24	77	154	0.344	108	0.701	1	7	 	47	38	14	 	""	""	6	390	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	38	1302397	Dziewit, Alexander	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1302397	Sr	18	16	18	16	49	19	68	160	0.306	92	0.575	2	6	 	43	39	9	 	""	""	6	360	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	40	1417167	Braun, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1417167	Jr	18	17	18	17	39	18	57	95	0.411	65	0.684	2	4	 	28	20	2	 	""	""	2	240	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	33	1302394	Formanczyk, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1302394	Sr	18	18	18	18	 	 	""	 	""	 	""	 	 	 	47	12	7	 	""	""	 	 	18	17	59,738	163	9.823	189	0.537	 	 	 	 	""
2015	12121	3	15	Albion	20	1638208	Palmer, Harrison	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1638208	Fr	17	0	17	 	8	3	11	26	0.308	16	0.615	 	 	 	12	8	2	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	22	1533757	Hamper, Dominic	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1533757	So	17	0	17	 	8	13	21	26	0.308	21	0.808	 	 	 	24	18	3	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	1	1417153	Dimaggio, Nicholas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1417153	Jr	17	2	17	2	 	 	""	1	""	1	1.000	 	 	 	84	9	6	146	232	0.629	8	360	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	27	1417162	Bogus, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1417162	Jr	17	8	17	8	19	5	24	53	0.358	26	0.491	1	6	 	19	16	1	 	""	""	3	120	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	32	1638212	DeCamp, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1638212	Fr	16	0	16	 	4	2	6	8	0.500	6	0.750	 	 	 	110	16	2	182	253	0.719	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	16	1533756	Kneisel, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1533756	So	14	0	14	 	 	 	""	 	""	 	""	 	 	 	14	4	9	 	""	""	4	330	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	6	1533754	Johnson, Paul	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1533754	So	14	1	14	1	 	3	""	1	""	1	1.000	 	 	 	13	3	4	 	""	""	3	120	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	12	1638205	Vestevich, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1638205	Fr	11	0	11	 	 	 	""	 	""	 	""	 	 	 	11	2	5	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	11	1638204	Lebioda, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1638204	Fr	11	0	11	 	10	3	13	32	0.312	16	0.500	 	 	 	19	11	1	 	""	""	5	330	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	10	1638203	Hermes, Charlie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1638203	Fr	8	0	8	 	1	1	2	7	0.143	2	0.286	1	 	 	4	2	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	28	1647186	Andreski, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1647186	Jr	8	0	8	 	 	 	""	1	""	1	1.000	 	 	 	9	2	3	3	7	0.429	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	3	1638200	Cooke, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1638200	Fr	6	0	6	 	1	 	""	5	0.200	1	0.200	 	 	 	5	8	1	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	26	1417161	Hempfling, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1417161	Jr	5	0	5	 	 	 	""	 	""	 	""	 	 	 	1	3	 	 	""	""	 	 	3	 	1,741	3	6.203	2	0.400	 	 	 	 	""
2015	12121	3	15	Albion	9	1638202	McCann, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1638202	Fr	4	0	4	 	1	 	""	5	0.200	3	0.600	 	 	 	3	5	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	15	1638206	Tata, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1638206	Fr	4	0	4	 	 	 	""	 	""	 	""	 	 	 	1	 	2	 	""	""	 	 	4	 	3,319	5	5.423	3	0.375	 	 	 	 	""
2015	12121	3	15	Albion	23	1638209	Severson, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1638209	Fr	4	0	4	 	1	1	2	2	0.500	2	1.000	 	 	 	2	3	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	18	1417158	Neal, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1417158	Jr	4	0	4	 	4	 	""	24	0.167	11	0.458	 	2	 	3	4	1	 	""	""	2	90	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	25	1638210	Castillo, Noah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1638210	Fr	3	0	3	 	 	 	""	 	""	 	""	 	 	 	1	 	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	24	1533758	Tohme, John-Claude	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1533758	So	3	0	3	 	 	 	""	 	""	 	""	 	 	 	1	1	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	15	Albion	39	1638213	Harm, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1638213	Fr	2	0	2	 	4	1	5	10	0.400	7	0.700	 	 	 	 	3	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	92	1552036	Cetrone, Cam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1552036	So	17	1	17	1	21	6	27	71	0.296	43	0.606	1	 	 	30	14	2	 	""	""	2	90	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	9	1329118	Turner, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1329118	Sr	17	17	17	17	27	7	34	78	0.346	56	0.718	1	4	 	29	16	3	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	1	1329117	Devinney, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1329117	Sr	17	17	17	17	 	1	""	2	""	2	1.000	 	 	 	59	9	27	 	""	""	4	210	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	14	1552760	Styers, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1552760	So	17	0	17	 	 	 	""	1	""	 	""	 	 	 	11	1	1	 	""	""	2	60	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	22	1552033	Stump, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1552033	So	17	0	17	 	8	15	23	36	0.222	19	0.528	 	 	1	13	11	2	 	""	""	2	60	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	10	1329135	Smith, Bryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1329135	Sr	17	0	17	 	9	6	15	68	0.132	28	0.412	1	2	 	15	26	 	 	""	""	2	90	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	11	1329136	Sandy, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1329136	Sr	17	17	17	17	 	1	""	1	""	 	""	 	 	 	21	9	11	 	""	""	7	360	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	15	1329138	McCabe, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1329138	Sr	17	5	17	5	1	1	2	2	0.500	2	1.000	 	 	 	24	2	5	 	""	""	1	60	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	19	1329155	Potter, Phil	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1329155	Sr	17	16	17	16	32	28	60	76	0.421	58	0.763	3	3	 	24	22	4	 	""	""	2	210	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	23	1329158	Meador, Darian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1329158	Sr	17	17	17	17	1	1	2	4	0.250	3	0.750	 	 	 	84	7	9	158	261	0.605	3	120	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	42	1329169	Pisko, Nicholas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1329169	Sr	17	17	17	17	 	 	""	 	""	 	""	 	 	 	29	2	4	1	1	1.000	 	 	17	17	53,788	108	7.228	111	0.507	 	 	 	 	""
2015	12121	3	16	Albright	4	1440274	Egleston, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1440274	Jr	17	0	17	 	10	3	13	32	0.312	17	0.531	1	1	 	4	13	2	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	24	1440281	Pastore, Kenny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1440281	Jr	17	17	17	17	 	 	""	 	""	 	""	 	 	 	21	3	8	 	""	""	7	330	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	28	1440283	Wighard, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1440283	Jr	17	17	17	17	 	 	""	1	""	1	1.000	 	 	 	26	7	13	 	""	""	7	300	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	26	1329167	Southwick, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1329167	Sr	16	12	16	12	8	3	11	29	0.276	19	0.655	1	 	 	30	10	2	 	""	""	9	390	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	31	1440284	Lomady, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1440284	Jr	16	0	16	 	9	3	12	55	0.164	18	0.327	1	 	 	8	5	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	6	1329120	Holston, T.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1329120	Sr	16	16	16	16	38	14	52	115	0.330	69	0.600	2	6	 	33	17	4	 	""	""	11	360	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	77	1662777	Werner, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1662777	Fr	15	0	15	 	 	 	""	 	""	 	""	 	 	 	8	1	4	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	66	1552035	Zehr, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1552035	So	14	0	14	 	 	 	""	10	""	2	0.200	 	 	 	8	2	2	 	""	""	2	60	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	17	1552754	Keleher, TJ	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1552754	So	14	0	14	 	 	 	""	 	""	 	""	 	 	 	10	 	5	 	""	""	2	120	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	21	1552034	Potter, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1552034	So	14	0	14	 	11	7	18	44	0.250	20	0.455	1	2	 	22	17	2	5	7	0.714	1	60	 	 	 	""	""	 	""	 	 	 	 	""
2015	12121	3	16	Albright	99	1662773	Lettieri, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=12121&stats_player_seq=1662773	Fr	14	0	14	 	 	 	""	 	""	 	""	 	 	 	15	2	 	44	78	0.564	 	 	 	 	 	""	""	 	""	 	 	 	 	""
